                                                 QUERY PLAN                                                  
-------------------------------------------------------------------------------------------------------------
 Seq Scan on customers  (cost=0.00..2796.50 rows=66 width=246) (actual time=0.045..11.862 rows=1009 loops=1)
   Filter: ((state)::text = 'SD'::text)
   Rows Removed by Filter: 48991
 Planning Time: 0.080 ms
 Execution Time: 11.906 ms
(5 Zeilen)

            firstname             |             lastname             | gender | age 
 2eef320c0d77f0017cf94ddc7541de58 | 9d75e65d9496b4c5f6eab31221c36952 | F      |  53
 089911535b5d8fb7e3468942b54e052c | 1ec83862378e57eb63bc6f686fddd46b | F      |  30
 a3e6cee9cfbc32d47ef2469318b285c8 | 5718c780e729af5074d5dd75e27095b0 | M      |  77
 21305ff24928cbdab1bb3e5d4f7858c7 | c605fc0dff0b479b38b1fef2b997dd23 | F      |  26
 85d2449bab91ed1ca8da4aecec9240b3 | 2bd30376fd8343932ab3c3496cd69321 | F      |  69
 6c98da91c3ac99ed829908f773df003c | 3636ba8320ad8686d92eb0404369b780 | F      |  67
 20bc6fa19a25f1520c46082b135d979d | 6e4bbec70358131f61816fcb37176f31 | M      |  66
 b4b0d295c4dcc34ef01a7f2fed31a7ff | 3c8d4ab2bbde9adb9cef76c54f04125a | F      |  98
 6aecb5db37982e76414ee3b2eed71699 | aff99baa4b5e2e16e8eb36f0e29ee0f3 | M      |  85
 359b978916e99fa8e289046820658aa9 | 3f9c213ac11149dd3882369b1516b57f | M      |  86
 eeaabfbb3c1e7c38f297223e1428cfbb | 79bff96ae58be881383efa1040721a9c | M      |  58
 7362514a56ecbb378f3089bc63dd7ab0 | 5d6955aff19858f65f112d275e5f48f9 | M      |  88
 8c7635fb1651974521bdc7d01c7beab5 | 011f82035cbe9c93001bfb1c52664e58 | F      |  18
 7b967a7d83dd5298df53bf29f9d128af | f058315b4ec6f035e826a26c2448c4ab | M      |  59
 0ded326af5558bca1126aa89c19dd6aa | 171e48caef1f9df17abdd4b092b7833e | F      |  16
 3651b98f935244648370f75edca7aee7 | b7a4f27c5a82c723acf4b12b6a724767 | M      |   8
 57d4a15ab730f3ac8dcedf9ad14f9671 | 7b2f4745f21cbc80a6ef4753a1b4aa05 | M      |  53
 d1ea06d8f96eb99f84105c94584e6b50 | cf665eb21e05c43e4f1a2ad54afff4f0 | M      |  94
 eaba5ff0628534e87d3cf1405a20ff43 | 65eb9334db774640015b0520fe53b597 | M      |  73
 30d5d6d3124eaf9591963c16feadacc6 | a85ab10f69683f3e87a83e79f6789e94 | F      |  51
 d246ebee74fe5932286f6eeded8b1825 | 34b8baf96dbc4e977b6f9aa33299420e | M      |  33
 a341fcab2c97ef4b96bebfb1468e8e4f | df86fabebc0d02ca352bd48200ac2d06 | F      |   5
 53719b7b606f5f2a2555250fa2454bbd | c3bdb4e6fbc3d66dc31a1534516d1862 | M      |  70
 31de7f20b6bb841a26a27e7f58d80311 | b183430ccd12faf2ee3f22581fb7a978 | F      |  76
 d01a491512f270d19a95f2a13b90b9f8 | c5179bf63f56a0414da7fa18e3446b97 | F      |  36
 a2963cc3f5fbfd5114c7aa0f0b88853a | d3b896b7d3b6ecf16e002e6a4dcc69c9 | M      |  23
 204e2f21ee3b09fd232e9322ddc41373 | 6f5f92e63616c8c3fdb4953823e5df54 | M      |  48
 7d63bb561db4ec8cd12cbd39ad0c9969 | a151f6cfc6b1cf86d89a059c278374dd | M      |   5
 5b68ad894680cfc00d3d7429dbc904dd | 74c2fe053cd8a42e92bea8aa13e091df | F      |  28
 2b9bb6d72401b9366f05eb11fc4f5a91 | d5ee19ed370b6cfb62ba84637c090734 | M      |  68
 3fbd8094effe3e2bef3594b54f492f36 | 6630b9ae1cef7566701e8f791db4bd8d | M      |  73
 d1744ee649e6f3af251cf0be2fe3fe4a | 4035c2b133abc42e8fb32adebe2f3386 | M      |  25
 c9e6b14dd6e871b6f1ed3cdf39bc7f91 | 55784ba24c29bc9f6f8bbdb37782a718 | F      |  35
 a092791065fc55b078b1011328c0622e | c0db36e9120f4a5ab817a6feb7a46b41 | F      |  39
 6a8ffedef1c261d7199833b063a3d791 | 4682b6e578015ed12277939787b42f1e | M      |  82
 800b0f3cc94e793dfb1f2623d3d54b27 | f1ffdc3172591f949517a43a12af7a3c | M      |  60
 c8ceec87d3c263f40ba5ef9f013cce23 | 48dd14a7a742d2cd4c6b84a0162d73e2 | F      |  37
 378a4a653ee486285bd8bdddc59757c7 | 4c186803a648c7c6a6e2442b1c2811b7 | M      |  84
 bee23a9f8dfe44a370944d39fdeea59a | 5b9f22f573c8db9e17f4c78bb42f5430 | F      |  75
 b9300b933590175f4cb443e2fbfc1eaf | 9e01a8de3dcb1cc98eea5d171f67ed0c | F      |  77
 8381f6d910c7ced794f7844a881ccd52 | 0c8e1007b06c22789898ffb399149fe7 | M      |  23
 01ce965ba67ab41c920209289e02b7bc | 7342797162172b8f93199426801bf554 | F      |  60
 4ccb1255d8080b119267db57ce7966a3 | d1e7102bece4b1aca6a69d8c56dfe5ec | F      |  28
 1f26cd6136cef0bc97ea6ffce29376eb | 241a0e6d5080dd6864068db6caabb41a | M      |  92
 fa490130e7342b6a115118cfdcffe72d | ca8f479fd85d0255857b465a5d904bfa | M      |  67
 b3d3a2b28beede7fab18ace20b6706d6 | 8b057ae730022b7a5d25496c2a768a1b | F      |  64
 eae4d260e3568c13ac1cfa4e6dc2db3e | 96ab075edc4be1b0a2ee65c61ad221f9 | F      |  53
 9e65487e5aae2d4b52aed675ab50cfd5 | f5461207d0a5e7497c47ac12cca6250a | F      |   1
 c0072ef8f0e8ccdbfe01097d9fb6705e | 77a7081bc417e1c0e55e0dbb506edd38 | F      |  25
 6047e9e479dee21da1025ca4c31960e0 | cb9253befff3e93b80a36416454a5175 | F      |  34
 40140f66b314913f70c2194aa2b06bb7 | c778b43143f7d507af6e04a598a78960 | F      |  93
 31f535231f8b2e3c737f93635ea5fbc6 | 42a721a7b01a368e0c485de14f877bc0 | F      |  14
 2b222143b2009d5e5bdabf34e6efef43 | 23d7af0186de1793de4c5715778a45c9 | F      |  12
 23f317715d636007e9e808793065ee55 | e1e119daf3a984386277f326e681d714 | F      |   9
 4685b5907b218ea5492a30ed14e238c3 | 3b86982714469a7309306151d737cb0e | F      |  30
 25beb95399bfa363915c5f9c048fdfa6 | 6314179c8b5817c6a597f0f5855ec170 | M      |  96
 363f4936c55764fe6841a838b90c403a | eb8275db26fc3d56153e9cad6cc8f3ae | M      |  58
 7d6f968dddb2247f3b0bc4c54a329bc6 | 5f36e20e9f1f95cfdc5ab32c70a61faf | M      |  89
 ca8485d7d69ca346ce8a96cc27708484 | e0bc2fe203ddc33853f86d9f67cd00c4 | F      |  74
 309cee5c77b035f74a285a7fa43e324a | b01665dd7005ceeb12165309a4654291 | M      |  16
 1e51a75ce5bb2b70a62861ed3fefb988 | 0f823809f3cce152f31d43b360e58fdb | F      |  68
 43a6e20dcd31351c69ede41990bcbf20 | 9a65e102ef260033b945d1dfdcdc0e58 | M      |  68
 c96072e26a591d48b238fda81ca40c70 | 99cb288640afd68681dbe49a09d527c3 | F      |  32
 879b9ac4d0a86b6959d0bdb29de53227 | 85ce2f977c0a529a06f906e4a80b79fc | F      |  42
 015e4fe7ff811c2ae2d7ade7d1d20fb0 | e256e350dbd21b04fd21c565c69b44b0 | M      |  27
 649acaaa0b02a0c3efd2ac9e54b85900 | 79d7497cf6895aa32f401c1877e1e523 | M      |  58
 3d051d23dd65e98ae0248d34fb28f95b | cf57c587ec9129305ac585304cf8d5f1 | F      |  74
 8597672e27cada8457e45167dc9ff3ed | 1925821146039dcd44a0505a293ccfb7 | F      |   1
 98b9de9e10e76ec5d4fef6efc2016363 | 09520533fdf4d21f5d93a71c89876ad6 | F      |  37
 a8185419e1689790aba71e2f888c7853 | b0c74b64f255dd9ce903529bc341f41c | M      |  56
 71f648d9101067c1ee2595f30e90a92b | 472a8df68d6b3a07e946c4b7eef4e009 | F      |  51
 dad4f915dd9ad940f8dfb0fbaa5f0efb | 82ae24169785a1f62ff10278006e62ea | F      |  80
 42e49c150b25cdbdd750e1ac11600ea9 | 7cf14223da27101791cc95c1fc5b0c92 | M      |  11
 d431670a41aaf0a9a2df0cb40627f359 | 72f82309acf5eecf35e79454e8b0616f | F      |  80
 bcfdfdafe337150bb8c1d893e58121eb | 184bcafb14f62b1fcdf59b0b6671474a | M      |  73
 7ca6c2587b1a344fed8536674bf5259a | 28774d92f7269961f6e9d8c0f6a5e235 | F      |  66
 830944f4098e445939bcf768e9581e57 | d4d504e085551eb33d2d8546c6949035 | M      |  80
 f5a1da600c2c1fc0696f42a0558f5f27 | 1170361091ce1ae2c761cf8c0c03b729 | F      |  69
 4fb77c3b9d536636e5a4a8c7df4d8a29 | fed9ca8de5c5164dbfedd1928c56eed2 | F      |  45
 666fba4e0bc64435e50e6a235c3182ae | 0e71850d1066a48ee7ff13a1556dd628 | F      |  98
 cbb32eab6c0651fc49bf8994f684746f | b2b6008f8760a7a488df42e24eb3b24c | F      |   0
 91bfeb842dae02266bd1538fb2a9b383 | 21d9fcea183803af4d92ac3a7f42e0cf | F      |  51
 22b5cce242bffe2b3c79958711d9876d | fa7249a5dd7b72e9d6f39b364cb0ea9d | F      |   3
 ea579639782c2aea4f0b9380f0342260 | eb80027ca2c51aaf61ececb2da4a3771 | F      |  67
 e2d6e6aeee3f8e2c364ea7e846481b0d | 795d913345ffe1a5e2085043e62210e1 | M      |  22
 6b1a1723fbcb07c42b1f260f8501f991 | 70bd5750681d049cc66c7e9fbf443c6b | M      |  86
 a287a65f45f24104eb7c20b2ff9ec2c7 | bb333f4932256b9a3fa52c5ccd6c6a2c | M      |  80
 80d08b29b16ad57376b899d57f213168 | d1932c2a7269e13973a2daf57789c856 | M      |   9
 1dc9056ef0c07699e8620726b470da2f | 4b9f0734e92bf11206d1371c2461f70a | F      |  25
 9aebe9aed18a72deb96cffc749e19401 | c7aecd11e25ae8df7df79a1bef0c87cc | F      |  91
 fbbe0d04c2855e75df6f715491e478f3 | 7a6811a72f9b1a462e3fd51b2b4c312d | F      |  84
 2bd987144db49c3362e2d4c9b0a0f560 | af00d36f443e8b9629f60cc76267c91d | M      |  20
 624196571ffd733227b35d192c9fc227 | 6c9bd87ee2e74f419b0d8a9c6d80d4ea | F      |  41
 3835298b171ae329cc784756faaef870 | ab8cfbb74b9e275db5f38c656d1147f7 | F      |  73
 db400a7c04866bc8b8b6ee79bef132b5 | c5a0972dd5037ec2f67b1c1b013a9df8 | F      |  21
 f14fdcb326a36a2e661aff600306246b | db78c2d137210bf3fe32f542f24aed22 | F      |  75
 99349d3c4daebb2a8b0c1dbcec4231fb | 037e81cb1d97ec05703565bf1b2883f1 | M      |  16
 7a8ff1f5c0a7f76fc49ec35ee840273b | b72f2808cb28934586551bcd67689838 | F      |  30
 4e9faf812168a54dbe363881c4df1977 | 1e15be5c071177ad148f172e00682046 | F      |  78
 7353451a23be1157291e441716a69fee | 8a4a803100d117050ea1307e6fe5e6db | F      |  34
 5ea38db4e6ce7972a4777994476490b1 | a181ddca53ba7f3cda3e7d54a7846fce | F      |  91
 49dc25cff991dec681ae5c3d0372480a | 43f0e664f6ced142115973ddaacfca21 | M      |  24
 4f353787559902d9dd930d2570d80008 | f7a5f847ddef7ff3640332fcf96605d5 | F      |  30
 b7dca91c320bba1921dccae3835e92ae | 70c93c8909c38f2b9541cfe2eda2a520 | F      |  30
 574edb7bc19948e07414707d362f8298 | c97ae1035b81fe948942da3039bbbd4e | M      |  87
 0f63be118155124734782bb535e527f0 | ce89e9537ed9d0502760905378cc993d | F      |  62
 b5e3fab3a14b3102b1ba47c02e3e8014 | f72fc00ecdb992589ec07d83ab249fe3 | M      |   0
 47f6f4bc387d647478873283bb03e365 | 44fa50405e29bfc041e4cfa8ca5365fd | M      |  91
 2841848fca5182750f5ba6ea234cfb9e | ce5ff727a74c468d3eb83a87a85016e5 | F      |  76
 15f152d1825a5e3742a4b8959c1d7001 | e8fbc8bba6a01ba64dcb345776fe8c39 | M      |   4
 4598ea36382df53de1ae4ea6d32a200c | 838bf1b434c2ffa6db2d1137b484b588 | M      |  78
 8f93b187ede193c8dc7a7fb90b794dd0 | bbf8d791f747bd63eede5df3121e83c8 | F      |  94
 647f3c66590ef50d7f897a341e54c142 | d0a129367d6fbf7b2ab61ad2d4dc2343 | F      |  98
 5203f52f894a1c5c07dff1c796c845fc | 09c892a2f9af28e8e34af56c777194fc | M      |  30
 fe770e54882b4b0c2a948afaad6e18dc | 430c8c13619aa0ab8cb784473d4e66e6 | M      |  39
 42dadd6a4f51164a130c73b5bb43c631 | a59caaa716dee443c18f10f1380e9687 | M      |  47
 5e7a6221bfa1378e5548fdfc1ff577dd | 29ec48ea5b39b911fa0155e49b47401b | M      |   1
 ec7693dbeb37f95d7d311006f0930aa9 | f2f95ff30f1b11d4c0615db075853b24 | M      |  43
 0af6b3caaa39cfa96a9410cff49dc886 | b6d6309dcc1a7c75a4ce93a774afcad3 | F      |   5
 7452eb701488cf70c7ab776394cd3df0 | ecf51621a7305badbfaef25844913e5e | M      |  42
 77f4ced352d87f79ee925058d375bba6 | 516f7fb4d900a5f18245becb664253aa | M      |   8
 c5600fb5761db34cd68bb6a7649e97fa | 21ddab35900c2bbb2123aa525b2267a7 | F      |  66
 e4b10b9b70a1cae7d3facfcbe3a5a324 | bb4912c989c4a0fae9df2d398f362662 | M      |  56
 cc8ff2e050358fdb06766a6fa4c2d000 | cd6111ffd6c23290379d38d6c0da835d | F      |  17
 7ad333d5b857baccf371e5fcb80d2b39 | 9092b65e44197bf1f5c5fe376d30bde3 | F      |  92
 64d3b7b75e54b928f1474c0dd8c70e99 | 242b5d72e1e6851207eaab02619584bf | F      |  12
 c081fd2bed4d1de856b66382d2944d3e | 6bf9d0104bf8c977ea70a13dd92c254c | F      |   5
 5bda6a71cf974274b38852a32f51699b | be720c4405ffca1978a5dec8372dbbd3 | F      |  17
 3c5d20b96a0e158bb9f892854f2d6387 | 9be3cea75c06f9b6702ec7ec14ebedaf | M      |  37
 550189041e9e1ac6c27e7adf534e2a75 | c7ec592ca545c6962c0d73140ce3bede | F      |  88
 8bba395e92458624d09d9fb68a582be4 | 276231a64c7c429454cb8acf95863b4d | M      |  25
 103fab9d0ff473381465958f1b92e8cb | e5f77550bc33f3975107b6506239454a | F      |  15
 fa9d0c951265af0bdd42f964191fddec | 0e3a3afcad47559b2e3352e9483b0b4c | F      |  41
 b3d61123dff8fba275323a617fc4aaf1 | dc1938ee5e807ba646b460c9fe421c57 | M      |  37
 106d914b0752a81ed90e8e5a53be58ad | 18038f81c0ce8ad3088db4a0a041ff00 | F      |  94
 380b413b7fc3e912426010bc35858f27 | 0a1c19d5ab1e03e1b1d8bc8ad2b6ef7c | M      |  38
 6bd7830a74057445cdff3203288eb43f | 0628b8dbb3f77f5eb33205be2c90a195 | F      |  33
 64e9008839c757b8029c9dd8251d3191 | 2e1c4c4fcdec56a1f0c9fd60a55cc624 | M      |  33
 402f549c2120782d8e951245b3a990b7 | d47846f3323a330330402c4d0008af07 | M      |  74
 2b8cd2c702386728fefce221d0ed5a23 | 376582da8b4d9a6985224ecabe6e392b | F      |  33
 bc75320a9da91ac6cb114f2c3a1f59cd | 9609f6218e445de1bdf4df2c4747ebeb | M      |  28
 fd88e971aecab2794e8b72526dc166d6 | ba8729d057bbc968be23b585c6f0d4a6 | F      |  42
 5efca79b495c9e08b06236a1bf71e3f2 | c04ec261d06800e218a043e167c639cb | F      |  71
 11adf0aad499d706e21f5209a91f513a | 442839ffce0155760011f2082bd23f5a | F      |  73
 5c483b29364f842c4a8aeb319a1ecdce | 2aaa28117bcc17636835698637390319 | M      |  15
 2c78be505af793dfce4d8fa342a0c743 | b1b561babda303f2a367663801404146 | M      |  16
 5636ee66fcf209c257d94367dd87f228 | 63584edbb6a198dfd9c7629aa8c48524 | M      |  11
 2e69393ee4e832eca8c9b7a1154e7036 | 18b36f9e4094d335b2915671aec1b88f | M      |  97
 babb29a9bba86d65495d515da20adc47 | c27cadc9fb304be37cfb1a8df21447c3 | M      |  48
 53cf561352495f8afef36a86ee24673d | b24557ee3502a01fe4106b12fc3e9ca2 | F      |  10
 9d349018d2aae1c2c11a869d0ebf6cef | 71f49870ae38c5f5e083a637823b5bf3 | M      |  54
 b93d169ab700b09290795e82dc06a6d2 | e2cc5d1445cd98067fa018633193bef1 | M      |  63
 2e9a61e4b9d230c02e1a8075acc82478 | d6bdc840227bc0ac48c8fa3ce8bbd60f | M      |  66
 7963f2819f421cd147b8b6d09e6a170f | 39e159b683d4d7baf86c5c5149e4f93e | M      |  61
 1e5321c17c3dd1f7ee6aa816c7c95ef1 | 104d3fcd1d85f6a5fcc2f472de92bca4 | M      |  22
 7306b20990764b0e7ca518447e9cea05 | 5a0934d3eb6eae13c085f7f3274e987a | F      |  53
 8096d4754963b1633fb86ab0b156c6d5 | 96fbaaf6655f65e8ffc790665ad8714f | F      |  93
 9ac6affe79d3af59f15a14012b104953 | 12370b0ae79de7fe79e63648d4728629 | F      |  77
 9b7d2af8f3067974ed4d378a87c7760f | 744e0fd79862c4d2076f371430d0024c | F      |  19
 8a7c39272d70179835a2ca6d3734cb9e | 21d30a6f71069e09b73772663f7fb7b6 | F      |  19
 c1db035e6e65ac61a0254d5fe343703e | aad6b2ebc8adb4f4fe93c65d8ed2f268 | M      |  79
 2fd390fddb24f2d79ba2b7db21012699 | 4b9f78de1bb16e143d1a8bb27ebb3240 | F      |  13
 6b48d3b6e9061cfb540cd43dccd6a594 | 36feb0a6fb56886c73e43e69da813c16 | M      |   0
 7e4f0e5040055c20510b2658094ffcf3 | b112675b49ee7a153259534ae3ee0af0 | M      |  73
 f90c654ca0619d6b790401717d306138 | 9073ac56472d586fbbdb253b6e6509ab | M      |  36
 b78a7043d7facd7fb9752a050d6eed6c | 359bf824056516f6190f63088994c678 | F      |  49
 ad0121127fca1e50842ef2f655a84bb8 | 4a8eb1373983e02f9aa61d3255e7a656 | M      |  97
 7c4dc487277d5ff80d0e905167159fcf | 25233da867b322d48f3e15588ebb8dcb | M      |   1
 8bfd2ec06da947766e2ec013002eff28 | 7b451d4eab460906e0dc6cd2951ac5a1 | F      |  17
 234476169573bb9e6d9ee821ed6d2193 | 4ad882f3fba391a074fa5936802cba57 | F      |  23
 9e81b1ed9c470cd32ee1920b53f5130d | 6da065cb06d0cb4858c4a85c13df77ed | F      |  85
 174169f005761595597b8e04bb728cd5 | 57ec3a96cab881211c5d0ba736673f8d | F      |  59
 b28f1252e2db004020aaebaa79df5aef | e0c39bafee7dcf75ba60d7908b5b90d6 | F      |   7
 ed27f8b039e24654d38a629dccc305d9 | ebecb731500913468d2b61a7295d4067 | F      |  51
 8a96b9d80ff9f9f0c90c55715325f142 | ff37e51c7828d7321860cba1f03f0da8 | M      |  67
 99d6ff4789577572a2847217934a0e18 | 7fc2490f9c7796354eff2d4ff967ce1c | F      |  61
 0ae059e97005dd4871b7ffc8c6b18448 | 67aec32ddacfb5b143a36f6b1d0a4566 | F      |  97
 95e81fadf23e6d465fbf29481e362834 | fe21f3ea5c861e2fc802820d7639803b | F      |  59
 ee14d449c71d0e57108bd3c5439fab3d | cbcacecd7fe5bc0d72ce02b30f2349a8 | F      |  49
 cddd9e634ee029c22aabf934ac860bed | 21ccb6413c6331fd793e82b40c65dae5 | F      |  63
 920ba4d811e0289bbdc6cb1e6b053d85 | abce6c267a188810f6f24f7150f9bd73 | M      |  57
 8973ba850cc5d164bfee228c7f2e320b | 7eea0d02d2147faaad276c16697b6129 | M      |  55
 d48bd96eb333672088de497d470a48f0 | 9a58fdd3820c42fc76a31c1041d1da5d | F      |  52
 bfc43dafc57d535605955db14a8b8db0 | f3570aaf50d30c9ad482ef422b5590fc | M      |  78
 c62351bb9df14bb9cd26fa3fc1320e6c | 909c9853935615f31e107d03b1622454 | F      |  28
 6be07eb8456bada026093fd2036e69ce | ecf57831131175bd83c9ec644a222e5d | M      |  87
 40402e77cb7f975f5b25443c6d925f1b | 6f245ed26f353e0649a83161d457d7ae | M      |   7
 203da6dc41f276952a46a8612eaa3301 | bc10673f2c88b15a06be5b1890917e9b | M      |  68
 4c923b6d0f6c80b959ca624551b85ed5 | ec0d819b06dc487b845cb9647a2afefb | M      |  87
 f8f681298e4469bca820f57d1ba03d95 | 0ce54ec6a0221477feddf1da536a4f80 | M      |  34
 8d78ad813ad8a7f4e9d2fdf2f5e976b3 | da2267623524c27da466eceeb58c16bc | M      |  13
 bd49d157e8c7357814bc886a4a1fcdaa | ba4783667126add78e49558ba3aaa0e6 | M      |  39
 89dd7b2f180384c5f4d0d4c0b8d2c379 | 88faeecec3166b49508eaeb47fa1869e | F      |  60
 3f13cdd390493f250c2ff3de95dfef56 | d3444b5f83fddda0c2cc156e533478e4 | M      |  64
 fa40f88f61a05196d174185cb2dffcb4 | eeffc6790011d3c30aa17bff4b2b19e3 | M      |  94
 c8cc384ba976b4581a1da9fa74aaca6f | 1ceb95f0bae62a69ac733c3462923c98 | F      |   7
 b977a56ea4df96622ae15d2cccffaec6 | 310ea488f9de0043cc286355b31bc33f | F      |   0
 0900baa7924bb557622d2d9b25554805 | a97302a0ff49f67939c46f4d6fc6f0c1 | M      |  55
 1d65c9db49ac66880e0c08952437188c | 29eb077f82df22549c37479c4774d83a | M      |   1
 26d3a711185f739fe65c5bbbddb555bb | 805ec3f0796feaf3cec189d91c4af032 | M      |  16
 d2961a40d921bbf27acf279c3a6981f7 | 8d57bbac31d46c099ee8d261df3abfe9 | F      |  55
 df8b8d846c1e2708952c67cf319b7faa | e34b84e1562afa7c543119bc3703c610 | M      |  21
 bfef26ef0f37160ada18eeca5b1b6251 | 3914fc3d3c0d76d18b86f678505ba1f1 | M      |   5
 4ae06d08cf31d9596c715b5383252c56 | 982e0471ba4215fb236b640aab972f58 | M      |  96
 944357a51a73eac147f04a1d8b36d9b8 | 2b6e8717148dfebd8140c15175fcf2dc | M      |  79
 62804573672a036ef0da1ff144d7d2b8 | c1ba00857d2e5738954c37f5f751c164 | M      |  84
 396477e01c32744724d102550ca153d8 | 79664bb37ca9fa10b7e776d1b26e25f4 | M      |  96
 f6355e7741c9476b2c4cf07b76cc3660 | 5e73bd0da2a5c89f1e7945c968851075 | M      |  64
 fca0e38a570cd318e33365cc0bed5451 | bde1c40d23f4c522937928dc33c55cc2 | M      |   8
 70080c610367211d7268b5c3dec095d2 | 26f67420d000d6ba9981ca730aaed02d | F      |  13
 854f2d73f693f129126898c370b0301b | cde6a6ec3569ed7c893540753f6b5908 | F      |  74
 3d3b3d2eb58804b7a9eaaa04c9810e88 | eab503ed25ae9b5770c96be4e91426ea | M      |  42
 0ddddcc80b804a62704bed669fd604ce | 406878146da42f8bcf830c1e09cc4492 | F      |  95
 5261ce9a5d3a7431746e6bbf26237dd4 | 6667a8f398fd30c7dd416e3faaa3dcc5 | F      |  55
 06a80547ddcab5c1b308cb924b311d15 | f8fd6386636a7f7bd0c4131e6fc12739 | F      |   2
 1ec272494dcb91c77739158732af8fa9 | ef8bb1a46d9e7791b4331119889da055 | F      |  92
 3c059265cd34a97a76aafa143ecdabdc | e57693da2fdae1383ae518a8e82da92a | F      |  70
 be4b92984bdb20fc191e8ffe3ba1b05f | 85e2c70faf010ae5a7a80d4bc18f2213 | M      |  93
